URL,Overall_Score,Make fewer HTTP requests,Use a Content Delivery Network (CDN),Avoid empty src or href,Add Expires headers,Compress components with gzip,Put CSS at top,Put JavaScript at bottom,Avoid CSS expressions,Reduce DNS lookups,Minify JavaScript and CSS,Avoid URL redirects,Remove duplicate JavaScript and CSS,Configure entity tags (ETags),Make AJAX cacheable,Use GET for AJAX requests,Reduce the number of DOM elements,Avoid HTTP 404 (Not Found) error,Reduce cookie size,Use cookie-free domains,Avoid AlphaImageLoader filter,Do not scale images in HTML,Make favicon small and cacheable$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=473&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=473&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1014&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1014&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1014&amp;cnt=5,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1014&amp;cnt=4,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1014&amp;cnt=1916,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1014&amp;cnt=1917,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1046&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1046&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1046&amp;cnt=3,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1046&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1046&amp;cnt=6,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1047&amp;cnt=1/,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1047&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1047&amp;cnt=3,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1047&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=1/,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=2,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=2813,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=2863,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=2859,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=2861,B(81),C(76),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=2862,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=1153,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=3024,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=3175,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1259&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1259&amp;cnt=2574,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1259&amp;cnt=3,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1259&amp;cnt=3106,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1259&amp;cnt=3176,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1348&amp;cnt=1/,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1348&amp;cnt=2823,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1348&amp;cnt=3,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1348&amp;cnt=3108,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1348&amp;cnt=3178,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1418&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1418&amp;cnt=3048,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1418&amp;cnt=3,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1418&amp;cnt=3109,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1418&amp;cnt=3179,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1194&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1194&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1194&amp;cnt=2332,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1194&amp;cnt=3,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1194&amp;cnt=3118,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1194&amp;cnt=3188,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1195&amp;cnt=1/,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1195&amp;cnt=2,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1195&amp;cnt=2333,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1195&amp;cnt=3,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1195&amp;cnt=3119,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1195&amp;cnt=3189,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1542&amp;cnt=3225/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1542&amp;cnt=3226,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1542&amp;cnt=3227,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1542&amp;cnt=3246,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1542&amp;cnt=3453,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=1/,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=2,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=1280,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=1938,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=1162,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=3470,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=3107,B(81),C(76),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=3177,B(81),C(76),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=1/,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=2307,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=1163,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=3471,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=3110,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=3180,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=2309,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=2575,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=1164,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=3472,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=3111,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=3181,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=2787,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=3,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=3473,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=3115,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=3185,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1192&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1192&amp;cnt=2,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1192&amp;cnt=4,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1192&amp;cnt=2322,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1192&amp;cnt=2323,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
